account_index,fraud_probability,risk_tier,shap_feature_1,shap_value_1,shap_feature_2,shap_value_2,shap_feature_3,shap_value_3,shap_feature_4,shap_value_4,shap_feature_5,shap_value_5
972049,0.30554417,LOW,device_os_windows,0.9984794,email_is_free,-0.87017035,credit_risk_score,0.8027373,phone_home_valid,-0.7479278,keep_alive_session,-0.68098277
917076,0.03402812,LOW,device_os_windows,-1.4695804,email_is_free,-1.1151733,device_os_other,0.6478559,customer_age,-0.6114277,payment_type_AC,-0.56638366
859640,0.009526719,LOW,has_other_cards,-1.2628652,email_is_free,-1.1813605,device_os_windows,0.81084573,keep_alive_session,-0.7236936,payment_type_AC,-0.5498643
999083,0.2785277,LOW,device_os_windows,0.9993779,keep_alive_session,-0.87052095,payment_type_AC,-0.565753,customer_age,-0.3905291,payment_type_AB,0.38411245
968309,0.039068364,LOW,device_os_windows,-1.4498475,current_address_months_count,-0.74847335,device_os_other,0.56236595,payment_type_AC,-0.5379331,bank_branch_count_8w,-0.53704
875178,0.014257526,LOW,device_os_windows,-1.0538453,has_other_cards,-1.0487603,email_is_free,-0.88326216,housing_status_BF,-0.7610224,device_os_macintosh,0.7450749
923390,0.18533112,LOW,device_os_windows,-1.2660277,employment_risk,-0.80510205,phone_home_valid,-0.6672762,payment_type_AC,-0.6040743,device_os_other,0.5231595
904400,0.035351053,LOW,device_os_windows,-1.1014688,proposed_credit_limit,0.9956168,email_is_free,-0.9900178,device_os_macintosh,0.7975689,current_address_months_count,-0.75500995
913893,0.35441327,LOW,device_os_windows,0.96804696,phone_home_valid,-0.96521485,payment_type_AC,-0.62460136,credit_risk_score,0.47994116,current_address_months_count,0.4577755
835906,0.00685892,LOW,device_os_windows,-1.6367472,email_is_free,-1.1564871,current_address_months_count,-0.85622144,device_os_other,0.6793141,payment_type_AC,0.6187899
858781,0.4352752,MEDIUM,device_os_windows,1.004125,keep_alive_session,-0.87209505,payment_type_AC,-0.54106903,payment_type_AB,0.4158268,current_address_months_count,0.37298098
835858,0.26988935,LOW,device_os_windows,-1.2270912,device_os_other,0.6097784,payment_type_AC,-0.60405713,credit_risk_score,-0.3618613,payment_type_AB,0.35778967
909526,0.0035648558,LOW,email_is_free,-1.1878393,device_os_windows,-0.83806825,current_address_months_count,-0.79016167,keep_alive_session,-0.6766763,address_stability,-0.6389215
830953,0.19521622,LOW,device_os_windows,-1.3415174,payment_type_AC,-0.59760106,address_stability,-0.51315475,device_os_other,0.47746888,payment_type_AB,0.38284272
941051,0.005827676,LOW,device_os_windows,-1.5996087,email_is_free,-1.1689208,device_os_other,0.6702017,email_risk,0.60618615,payment_type_AC,-0.57287776
943624,0.1181163,LOW,device_os_windows,-1.3176923,payment_type_AC,-0.63595027,customer_age,-0.5867923,device_os_other,0.5546336,current_address_months_count,0.41890374
961616,0.035321843,LOW,email_is_free,-1.0974289,keep_alive_session,-0.8293414,device_os_windows,0.81504,phone_home_valid,-0.75281894,current_address_months_count,-0.5720042
930002,0.003258749,LOW,current_address_months_count,-0.9654208,device_os_windows,-0.94352835,keep_alive_session,-0.7633836,address_stability,-0.5914139,payment_type_AC,-0.4719373
985008,0.08028549,LOW,device_os_windows,-1.3326563,email_is_free,-0.96628195,payment_type_AC,-0.6281358,device_os_other,0.57321763,email_risk,0.5298334
867727,0.005825002,LOW,device_os_windows,-1.6853075,email_is_free,-1.0375167,current_address_months_count,-0.72044134,device_os_other,0.65812844,keep_alive_session,-0.5882448
911813,0.033801798,LOW,device_os_windows,-1.4878086,email_is_free,-1.0091352,device_os_other,0.6551474,phone_home_valid,-0.5593792,payment_type_AC,0.53969085
998064,0.0104834605,LOW,device_os_windows,-1.6786416,email_is_free,-1.022957,device_os_other,0.66409427,email_risk,0.5477448,identity_score,-0.5361636
824679,0.005647015,LOW,device_os_windows,-1.5827092,device_os_other,0.68162453,payment_type_AC,-0.6243319,keep_alive_session,-0.5859902,phone_home_valid,-0.569729
929936,0.01362891,LOW,email_is_free,-1.00329,device_os_windows,-0.95089716,employment_risk,-0.72168404,income,-0.66047144,keep_alive_session,-0.64921397
959151,0.0816203,LOW,device_os_windows,0.916707,phone_home_valid,-0.90123034,keep_alive_session,-0.8657204,income,-0.5040884,payment_type_AC,0.49539518
913339,0.005182148,LOW,device_os_windows,-0.8382108,keep_alive_session,-0.61939216,current_address_months_count,-0.60736793,payment_type_AC,-0.6012679,bank_branch_count_8w,-0.45892856
930553,0.016226642,LOW,current_address_months_count,-0.9551008,device_os_windows,-0.8733639,customer_age,-0.68147284,payment_type_AC,-0.6545777,address_stability,-0.4641831
892051,0.0015779736,LOW,email_is_free,-1.1715666,device_os_windows,-0.829316,employment_risk,-0.7423654,customer_age,-0.64312863,email_risk,0.5713767
900587,0.0068718405,LOW,has_other_cards,-1.4429913,email_is_free,-1.1146488,device_os_windows,0.8058028,phone_home_valid,-0.70296997,email_risk,0.52910507
915519,0.013314952,LOW,email_is_free,-1.0233027,has_other_cards,-0.8640369,device_os_windows,-0.7677442,phone_home_valid,-0.5761966,keep_alive_session,-0.57261974
836248,0.0099677,LOW,device_os_windows,-1.6934758,email_is_free,-1.060383,current_address_months_count,-0.7356591,device_os_other,0.72942907,payment_type_AC,-0.59103525
845406,0.03301421,LOW,device_os_windows,-1.2426686,employment_risk,-0.7936542,payment_type_AC,-0.6047459,device_os_other,0.525733,days_since_request,-0.39542148
998299,0.0033109367,LOW,has_other_cards,-1.2447025,email_is_free,-1.1557828,device_os_windows,-1.1091989,device_os_macintosh,0.7829217,keep_alive_session,-0.5899819
881313,0.046128854,LOW,device_os_windows,-1.1138878,income,-0.6636486,payment_type_AC,0.549219,name_email_similarity,-0.34426963,customer_age,-0.3309538
974790,0.011154995,LOW,device_os_windows,-1.4661665,email_is_free,-1.1672786,current_address_months_count,-0.6757858,device_os_other,0.60580784,email_risk,0.5860672
795925,0.0077823256,LOW,device_os_windows,-0.9102511,current_address_months_count,-0.8884759,keep_alive_session,-0.73656315,customer_age,-0.5421191,payment_type_AC,0.54170924
889027,0.007858725,LOW,device_os_windows,-1.6897831,email_is_free,-0.89658105,device_os_other,0.6707141,phone_home_valid,-0.58713216,keep_alive_session,-0.57126683
818617,0.006670991,LOW,credit_risk_score,-0.8407206,device_os_windows,-0.8127196,income,-0.65047026,payment_type_AC,-0.6060703,customer_age,-0.5720388
853001,0.02343286,LOW,device_os_windows,-0.99186796,phone_home_valid,-0.665832,payment_type_AC,-0.5582903,income,-0.5352465,zip_count_4w,-0.3897761
868270,0.004700819,LOW,has_other_cards,-1.1786717,email_is_free,-1.0950465,device_os_windows,-0.8362813,phone_home_valid,-0.629721,email_risk,0.54348856
842236,0.38078144,LOW,email_is_free,-1.012562,device_os_windows,0.9937644,credit_risk_score,0.6089767,email_risk,0.48592374,payment_type_AC,-0.48199788
996770,0.049272314,LOW,email_is_free,-0.9809723,device_os_windows,-0.8229997,phone_home_valid,-0.5499366,email_risk,0.54717124,payment_type_AC,0.53673166
993905,0.08171036,LOW,device_os_windows,-1.5702661,email_is_free,-0.83653843,device_os_other,0.6492132,keep_alive_session,-0.5246347,phone_home_valid,-0.5216689
888277,0.022218786,LOW,device_os_windows,-1.4298599,has_other_cards,-1.0044492,email_is_free,-0.8665883,device_os_other,0.63523775,keep_alive_session,-0.589557
991945,0.033203673,LOW,has_other_cards,-1.1155405,device_os_windows,-1.1011316,email_is_free,-1.0725884,device_os_macintosh,0.8268207,payment_type_AC,0.7442317
967760,0.02183385,LOW,device_os_windows,-1.0747186,payment_type_AD,0.60821116,payment_type_AC,-0.5787808,bank_branch_count_8w,-0.5721707,payment_type_AB,-0.54609907
921841,0.05848373,LOW,device_os_windows,-1.5882643,email_is_free,-1.175517,payment_type_AC,-0.5874373,email_risk,0.5816077,device_os_other,0.5667482
874955,0.00833506,LOW,device_os_windows,-1.5901856,has_other_cards,-1.0528055,device_os_other,0.698345,keep_alive_session,-0.5548659,payment_type_AC,-0.44593138
971580,0.020779131,LOW,has_other_cards,-1.2635022,email_is_free,-1.0939006,device_os_windows,0.78443617,keep_alive_session,-0.6748381,phone_home_valid,-0.5352449
927021,0.014620787,LOW,device_os_windows,-0.96675897,address_stability,-0.86017,keep_alive_session,-0.599314,payment_type_AC,-0.5379857,payment_type_AB,0.41251963
940289,0.0014981783,LOW,email_is_free,-1.15365,device_os_windows,-0.77433383,customer_age,-0.76279783,current_address_months_count,-0.6746638,email_risk,0.5889441
965148,0.019901713,LOW,has_other_cards,-1.1352448,device_os_macintosh,1.1023197,device_os_windows,-0.924675,phone_home_valid,-0.7844719,payment_type_AC,-0.46694505
900871,0.6159343,MEDIUM,device_os_windows,-1.2200801,device_distinct_emails_8w,0.7148573,phone_home_valid,-0.5633035,device_os_other,0.5616707,payment_type_AC,0.4802898
921968,0.0027658052,LOW,email_is_free,-0.94693625,device_os_windows,-0.9108851,address_stability,-0.79329276,keep_alive_session,-0.6381571,phone_home_valid,-0.62573195
896444,0.014598751,LOW,device_os_windows,-1.6945688,current_address_months_count,-0.9113144,device_os_other,0.6481043,keep_alive_session,-0.6210091,customer_age,-0.5723582
961245,0.015379205,LOW,email_is_free,-1.1284813,device_os_windows,-1.0588331,employment_risk,-0.7540622,payment_type_AC,-0.6098328,email_risk,0.562552
801985,0.21148814,LOW,device_os_windows,-1.3762373,device_os_other,0.59864926,payment_type_AC,-0.5936203,customer_age,-0.58458406,payment_type_AB,0.39502117
957378,0.054056123,LOW,device_os_windows,-1.4989973,payment_type_AD,0.7115152,device_os_other,0.63397455,customer_age,-0.56976444,keep_alive_session,-0.54999393
823613,0.08773405,LOW,has_other_cards,-1.0625601,device_os_windows,0.9014829,customer_age,-0.67900044,payment_type_AC,-0.6605589,address_stability,-0.53033537
797382,0.06313731,LOW,device_os_windows,-1.2538805,email_is_free,-0.9005391,has_other_cards,-0.8775874,device_os_other,0.6283692,email_risk,0.5164027
884640,0.018416127,LOW,email_is_free,-1.1776565,device_os_windows,0.8863843,current_address_months_count,-0.7545283,customer_age,-0.72829384,keep_alive_session,-0.7118939
941522,0.0098315915,LOW,device_os_windows,-0.9181751,phone_home_valid,-0.74849194,payment_type_AC,-0.7356337,identity_score,-0.3886661,name_email_similarity,-0.3710853
948451,0.023033416,LOW,device_os_windows,0.9316319,keep_alive_session,-0.8045717,phone_home_valid,-0.67189586,current_address_months_count,-0.6459788,customer_age,0.5891725
851051,0.02334727,LOW,has_other_cards,-1.2010366,email_is_free,-1.0329466,device_os_windows,0.80107385,phone_home_valid,-0.72927356,payment_type_AC,-0.524927
933792,0.18734638,LOW,device_os_windows,-0.8605036,phone_home_valid,-0.73507637,keep_alive_session,-0.5652316,payment_type_AC,-0.48808175,payment_type_AB,0.37725928
833545,0.0035096817,LOW,email_is_free,-0.9260993,device_os_windows,-0.8145689,phone_home_valid,-0.7003154,employment_risk,-0.67859906,keep_alive_session,-0.598622
814883,0.011194218,LOW,email_is_free,-1.101333,device_os_windows,-0.7979072,keep_alive_session,-0.5819969,email_risk,0.56753594,customer_age,-0.5354474
887371,0.027327225,LOW,device_os_windows,-0.9049589,phone_home_valid,-0.6935742,keep_alive_session,-0.6248225,income,-0.4256153,payment_type_AC,-0.3883428
888853,0.027002322,LOW,device_os_windows,-0.8497802,keep_alive_session,-0.67210054,phone_home_valid,-0.60902196,payment_type_AC,-0.45742244,current_address_months_count,0.39644653
951726,0.19013485,LOW,device_os_windows,-1.4972676,email_is_free,-0.9647239,device_os_other,0.6059177,keep_alive_session,-0.57572645,email_risk,0.55560625
963021,0.3174325,LOW,current_address_months_count,-1.0859888,device_os_windows,1.020055,payment_type_AC,0.6334942,address_stability,-0.3242642,customer_age,-0.29657
951589,0.017495347,LOW,device_os_windows,-0.98416346,current_address_months_count,-0.87386686,keep_alive_session,-0.6916386,address_stability,-0.6498318,payment_type_AC,0.55607814
993628,0.005064881,LOW,device_os_windows,-1.004373,keep_alive_session,-0.69611377,payment_type_AC,-0.67765856,payment_type_AB,0.42823642,current_address_months_count,-0.39928573
867552,0.11468837,LOW,device_os_windows,-1.0341158,keep_alive_session,-0.70473933,payment_type_AC,0.4544177,credit_risk_score,0.44602326,current_address_months_count,-0.43924558
939465,0.0012047671,LOW,email_is_free,-1.0594077,device_os_windows,-0.79328936,keep_alive_session,-0.6192413,phone_home_valid,-0.57944083,email_risk,0.566667
985013,0.024950994,LOW,device_os_windows,-1.5320871,email_is_free,-0.9748395,device_os_other,0.6776245,phone_home_valid,-0.63158226,payment_type_AC,-0.5853759
926974,0.023020582,LOW,email_is_free,-1.1238049,device_os_windows,0.8373743,phone_home_valid,-0.7019012,customer_age,-0.6437584,payment_type_AC,-0.5528434
995219,0.03599709,LOW,device_os_windows,-1.5437353,email_is_free,-1.0687513,device_os_other,0.6316684,email_risk,0.56206787,keep_alive_session,-0.5129536
927336,0.07108124,LOW,device_os_windows,-1.5384562,device_os_other,0.5727673,keep_alive_session,-0.5645729,credit_risk_score,0.55261195,payment_type_AC,-0.54268056
897445,0.0023178284,LOW,device_os_windows,-1.557285,has_other_cards,-1.1186597,device_os_other,0.70012075,keep_alive_session,-0.5572698,employment_risk,-0.48634756
907767,0.011284275,LOW,email_is_free,-1.165501,device_os_windows,-0.86481893,address_stability,-0.6816979,email_risk,0.58876306,payment_type_AC,-0.55748445
808002,0.051992625,LOW,email_is_free,-1.2340859,device_os_windows,0.87906945,customer_age,-0.6875802,keep_alive_session,-0.6558239,payment_type_AD,0.57746446
808486,0.044467743,LOW,email_is_free,-1.1531463,device_os_windows,0.8796087,phone_home_valid,-0.76040876,customer_age,-0.7230649,payment_type_AC,0.6003954
870682,0.0010918541,LOW,device_os_windows,-1.1064007,device_os_macintosh,0.94235736,current_address_months_count,-0.81676227,employment_risk,-0.6474248,customer_age,-0.6193461
939901,0.011175734,LOW,device_os_windows,-1.5941004,email_is_free,-1.2018733,device_os_other,0.68668556,payment_type_AD,0.61753356,email_risk,0.6093937
989956,0.005401387,LOW,device_os_windows,-1.2109731,device_os_macintosh,0.7926595,current_address_months_count,-0.6753737,payment_type_AC,-0.62809926,keep_alive_session,-0.6174723
882701,0.044440027,LOW,device_os_windows,0.8576791,phone_home_valid,-0.77140546,customer_age,-0.69735205,payment_type_AB,-0.5830066,payment_type_AC,-0.58217996
937076,0.9141803,HIGH,device_os_windows,1.0657688,credit_risk_score,0.6507992,payment_type_AC,-0.53042674,current_address_months_count,0.4400226,payment_type_AB,0.35520214
825218,0.038450904,LOW,device_os_windows,-1.6649597,email_is_free,-0.9187253,device_os_other,0.68271685,keep_alive_session,-0.55576676,phone_home_valid,-0.53213507
887913,0.19997922,LOW,email_is_free,-1.0063559,device_os_windows,0.8887284,phone_home_valid,-0.85977614,keep_alive_session,-0.76892096,email_risk,0.4894501
812012,0.12578501,LOW,email_is_free,-0.9887892,device_os_windows,0.9539197,phone_home_valid,-0.93351233,payment_type_AC,-0.5506425,email_risk,0.48870468
976934,0.032530904,LOW,device_os_windows,-0.84229076,customer_age,-0.64115405,payment_type_AC,-0.64054585,payment_type_AD,0.61261344,payment_type_AB,-0.56858104
862425,0.010259854,LOW,device_os_windows,-1.634929,device_os_other,0.6436321,phone_home_valid,-0.6172684,payment_type_AC,-0.5961163,keep_alive_session,-0.57645637
924076,0.011381602,LOW,device_os_windows,-1.6749085,device_os_other,0.668632,keep_alive_session,-0.6596478,phone_home_valid,-0.5493564,payment_type_AC,0.47535887
803633,0.21039201,LOW,device_os_windows,-0.8584969,customer_age,-0.6888546,payment_type_AC,-0.6470395,current_address_months_count,0.44686067,payment_type_AB,0.36001667
817164,0.0069610355,LOW,email_is_free,-0.9209061,device_os_windows,-0.80456716,phone_home_valid,-0.64735687,keep_alive_session,-0.6418959,email_risk,0.54370093
821177,0.012252771,LOW,device_os_windows,-1.6338689,device_os_other,0.69910103,keep_alive_session,-0.6030262,phone_home_valid,-0.5142919,payment_type_AC,0.4349075
964400,0.007889207,LOW,device_os_windows,-0.8412687,keep_alive_session,-0.645687,phone_home_valid,-0.6191839,income,-0.51495636,payment_type_AC,-0.41255325
872704,0.11144785,LOW,device_os_windows,-1.4311439,email_is_free,-1.0524331,device_os_other,0.6543164,payment_type_AD,0.5952862,email_risk,0.57502717
933938,0.044455834,LOW,device_os_windows,-0.85481006,keep_alive_session,-0.65931123,phone_home_valid,-0.6256787,payment_type_AC,0.5286859,current_address_months_count,-0.4877939
866574,0.08137926,LOW,device_os_windows,1.0241596,phone_home_valid,-0.88492775,keep_alive_session,-0.77882177,payment_type_AC,0.5225327,bank_months_count,-0.32488573
866935,0.03154035,LOW,email_is_free,-0.91999745,device_os_windows,-0.79117346,phone_home_valid,-0.6867833,keep_alive_session,-0.61501634,email_risk,0.50298226
955476,0.24262449,LOW,device_os_windows,1.0254937,keep_alive_session,-0.8367627,payment_type_AC,-0.58624285,current_address_months_count,0.41671583,email_risk,-0.3453925
877919,0.0019087591,LOW,device_os_windows,-1.6789837,email_is_free,-1.104226,has_other_cards,-0.9710108,device_os_other,0.74514544,current_address_months_count,-0.6613336
946566,0.007693597,LOW,has_other_cards,-1.1456984,email_is_free,-0.9199964,device_os_windows,-0.7369304,current_address_months_count,-0.7065847,email_risk,0.5540074
869193,0.036973506,LOW,device_os_windows,-0.7764571,payment_type_AD,0.6234207,income,-0.60966045,keep_alive_session,-0.5869139,payment_type_AB,-0.57349724
814040,0.748723,MEDIUM,device_os_windows,-1.3228456,email_is_free,-0.82502985,payment_type_AD,0.70728546,device_os_other,0.58010453,email_risk,0.51752627
925707,0.006620214,LOW,device_os_windows,-1.7417294,email_is_free,-1.0443724,current_address_months_count,-0.7883743,device_os_other,0.67243767,email_risk,0.5706272
966602,0.66909766,MEDIUM,email_is_free,-0.966508,device_os_windows,0.9281206,phone_home_valid,-0.8390411,credit_risk_score,0.6463742,date_of_birth_distinct_emails_4w,0.63994
915846,0.015441693,LOW,email_is_free,-1.113373,device_os_windows,0.8275925,phone_home_valid,-0.7171462,keep_alive_session,-0.6673755,customer_age,-0.6071477
985024,0.0029304146,LOW,device_os_windows,-0.87959427,current_address_months_count,-0.7687256,keep_alive_session,-0.66660625,payment_type_AC,-0.64433235,income,-0.52679104
803910,0.22653858,LOW,device_os_windows,-1.0106041,payment_type_AC,-0.5380794,current_address_months_count,0.4943128,payment_type_AB,-0.40779963,employment_risk,-0.33584177
809274,0.0029668827,LOW,email_is_free,-1.1429859,has_other_cards,-1.0442286,device_os_windows,-0.6828086,email_risk,0.61232287,phone_home_valid,-0.5403043
975069,0.026312482,LOW,email_is_free,-1.054585,device_os_windows,-0.7580265,velocity_4w,0.7209133,phone_home_valid,-0.5922334,keep_alive_session,-0.5795117
929137,0.03723831,LOW,device_os_windows,-1.3778365,payment_type_AC,-0.60978276,keep_alive_session,-0.5529668,device_os_other,0.53507733,housing_status_BE,-0.46826375
823686,0.30200827,LOW,device_os_windows,1.0246419,keep_alive_session,-0.93071264,payment_type_AC,0.59107924,income,-0.5072736,current_address_months_count,0.4365791
951886,0.12161893,LOW,device_os_windows,-0.9448446,current_address_months_count,-0.94185483,payment_type_AC,0.51768804,device_distinct_emails_8w,0.3690283,customer_age,-0.32118687
863943,0.053639263,LOW,device_os_windows,-1.3166063,payment_type_AC,-0.6255572,device_os_other,0.59604114,income,-0.54813313,phone_home_valid,-0.5007337
977446,0.0029138678,LOW,has_other_cards,-1.0505725,device_os_windows,-0.91649663,keep_alive_session,-0.644417,address_stability,-0.611519,payment_type_AC,0.5627177
857150,0.46457526,MEDIUM,device_os_windows,-1.3467125,payment_type_AC,-0.592984,device_os_other,0.46009633,payment_type_AB,0.40220517,current_address_months_count,0.39907572
803251,0.04607104,LOW,device_os_windows,-1.4507966,email_is_free,-1.0576056,payment_type_AC,-0.5881627,email_risk,0.56279886,device_os_other,0.53781676
991765,0.025182698,LOW,device_os_windows,-0.9936801,keep_alive_session,-0.660842,payment_type_AC,-0.61358947,payment_type_AB,0.38712335,customer_age,-0.38526106
889203,0.011236166,LOW,device_os_windows,-1.0066317,has_other_cards,-0.89513206,email_is_free,-0.88748604,device_os_macintosh,0.797995,phone_home_valid,-0.6743527
805294,0.120304644,LOW,email_is_free,-1.1133084,device_os_windows,0.9138811,keep_alive_session,-0.89605016,payment_type_AC,-0.55774915,email_risk,0.5258092
927423,0.053513944,LOW,device_os_windows,-1.580153,email_is_free,-0.88755256,device_os_other,0.57811093,keep_alive_session,-0.5393024,email_risk,0.517348
873682,0.0037904382,LOW,device_os_windows,-1.7763511,email_is_free,-1.110571,device_os_other,0.72719014,payment_type_AC,-0.6161686,email_risk,0.59784037
997716,0.004569095,LOW,email_is_free,-0.998807,device_os_windows,-0.8858403,phone_home_valid,-0.68167317,current_address_months_count,-0.63672644,email_risk,0.52164346
904846,0.00947306,LOW,device_os_windows,-1.439399,email_is_free,-0.8999695,employment_risk,-0.74767077,income,-0.6801193,keep_alive_session,-0.6073054
947989,0.051627215,LOW,device_os_windows,-1.3064706,income,-0.66260284,device_os_other,0.5479954,payment_type_AC,0.5461628,customer_age,-0.45714536
857402,0.019091692,LOW,email_is_free,-1.1267476,device_os_windows,0.80906963,customer_age,-0.76618564,phone_home_valid,-0.71918416,current_address_months_count,-0.54725164
845975,0.058129497,LOW,has_other_cards,-1.2701561,device_os_windows,0.8856173,phone_home_valid,-0.7858266,payment_type_AC,-0.5451034,date_of_birth_distinct_emails_4w,0.52934575
817788,0.030301481,LOW,device_os_windows,-1.3779517,has_other_cards,-1.1395054,device_os_other,0.57942384,keep_alive_session,-0.55980647,payment_type_AC,-0.5167332
899061,0.0032629627,LOW,device_os_windows,-1.7015834,has_other_cards,-0.9304669,email_is_free,-0.9039409,device_os_other,0.78400576,payment_type_AD,0.6199758
963344,0.2229213,LOW,device_os_windows,-1.0077721,email_is_free,-0.9856956,payment_type_AC,0.5976278,email_risk,0.51384956,customer_age,-0.248653
993954,0.030849421,LOW,device_os_windows,-1.4930524,device_os_other,0.60551256,keep_alive_session,-0.57730323,payment_type_AC,-0.56111145,customer_age,-0.4922674
849312,0.006945084,LOW,email_is_free,-1.0186003,device_os_windows,0.8826642,phone_home_valid,-0.81735563,current_address_months_count,-0.7499433,payment_type_AD,0.6381699
998263,0.10923906,LOW,email_is_free,-1.1397325,device_os_windows,0.9135592,keep_alive_session,-0.7851841,payment_type_AD,0.529863,email_risk,0.5097256
923431,0.003755906,LOW,device_os_windows,-1.1721541,device_os_macintosh,0.85609204,employment_risk,-0.64876753,keep_alive_session,-0.64275795,customer_age,-0.51494336
988771,0.0041678054,LOW,device_os_windows,-0.8380327,keep_alive_session,-0.6887847,phone_home_valid,-0.6741368,payment_type_AC,-0.50217044,payment_type_AB,-0.4172428
971820,0.016127953,LOW,email_is_free,-1.2120348,device_os_windows,-0.84932923,current_address_months_count,-0.64048386,keep_alive_session,-0.63274133,email_risk,0.5360212
932166,0.32330674,LOW,has_other_cards,-1.2278042,email_is_free,-0.9917835,device_os_windows,0.8243198,payment_type_AC,-0.5536995,email_risk,0.5025079
796561,0.09294132,LOW,device_os_windows,0.8566007,current_address_months_count,-0.8071554,device_distinct_emails_8w,0.7789888,phone_home_valid,-0.6860169,payment_type_AC,-0.48850653
966034,0.095528305,LOW,device_os_windows,-0.894783,phone_home_valid,-0.59752965,income,-0.5830774,payment_type_AC,-0.5754245,bank_months_count,0.5550326
914287,0.10803973,LOW,device_os_windows,-1.4690245,device_os_other,0.55201644,keep_alive_session,-0.54234993,payment_type_AC,-0.5243695,payment_type_AB,0.3987609
851536,0.008844291,LOW,device_os_windows,-1.530124,email_is_free,-1.1337496,current_address_months_count,-0.79621,customer_age,-0.63213277,device_os_other,0.62160665
899627,0.006689051,LOW,has_other_cards,-1.3954449,device_os_windows,-0.87793815,payment_type_AC,-0.5672966,payment_type_AB,-0.41616338,customer_age,-0.3447347
841700,0.021939734,LOW,device_os_windows,-0.8966118,phone_home_valid,-0.6214272,keep_alive_session,-0.6174273,payment_type_AC,-0.54134136,identity_score,-0.5171428
923789,0.068768874,LOW,device_os_windows,-0.98489815,phone_home_valid,-0.74466014,payment_type_AC,0.5829634,current_address_months_count,0.41333655,customer_age,-0.30079183
902050,0.023307962,LOW,has_other_cards,-1.0480176,device_os_windows,-0.7999314,phone_home_valid,-0.7134957,payment_type_AC,-0.58944196,current_address_months_count,-0.43407634
846537,0.011894644,LOW,device_os_windows,-1.507106,has_other_cards,-1.122403,device_os_other,0.6056909,keep_alive_session,-0.58874005,payment_type_AC,-0.47011447
804648,0.04135113,LOW,device_os_windows,-1.0566567,payment_type_AC,-0.6014167,current_address_months_count,-0.47493047,payment_type_AB,-0.45246682,customer_age,-0.42440057
915031,0.0024467339,LOW,device_os_windows,-1.5491784,email_is_free,-0.9495754,device_os_other,0.71239305,address_stability,-0.6561331,current_address_months_count,-0.6252105
881460,0.089684546,LOW,device_os_windows,-1.4032966,email_is_free,-0.9723639,device_os_other,0.62242967,email_risk,0.5473989,keep_alive_session,-0.5307835
867880,0.023875447,LOW,has_other_cards,-1.1656033,current_address_months_count,-0.88472307,device_os_windows,0.8346871,phone_home_valid,-0.640988,payment_type_AC,-0.57317317
911344,0.0026484618,LOW,has_other_cards,-0.98408467,device_os_windows,-0.79683006,current_address_months_count,-0.7102561,keep_alive_session,-0.64254063,phone_home_valid,-0.47997445
822847,0.0011348331,LOW,has_other_cards,-1.2273439,device_os_windows,-0.7792878,bank_branch_count_8w,-0.6656778,phone_home_valid,-0.66237855,payment_type_AC,-0.5661012
927740,0.31152463,LOW,current_address_months_count,-1.032423,email_is_free,-0.9788939,device_os_windows,0.8540719,date_of_birth_distinct_emails_4w,0.6306905,payment_type_AD,0.5928957
985915,0.06616034,LOW,device_os_windows,-1.3665433,device_os_other,0.58232665,keep_alive_session,-0.5432249,payment_type_AC,-0.46524075,days_since_request,-0.39862528
824686,0.046802256,LOW,has_other_cards,-1.2938453,current_address_months_count,-0.9379885,device_os_windows,0.912468,payment_type_AC,0.65017015,name_email_similarity,0.36629528
821442,0.025415765,LOW,has_other_cards,-1.1470184,device_os_windows,0.812598,phone_home_valid,-0.679715,keep_alive_session,-0.6581189,current_address_months_count,-0.5586291
967357,0.094788216,LOW,device_os_windows,-1.3816917,device_os_other,0.5267323,current_address_months_count,0.42158562,days_since_request,-0.40916058,payment_type_AC,-0.39157972
892370,0.03548103,LOW,email_is_free,-1.123718,device_os_windows,0.90382665,current_address_months_count,-0.8669162,keep_alive_session,-0.8477672,phone_home_valid,-0.78291357
826248,0.0044747414,LOW,email_is_free,-1.1719657,device_os_windows,-0.83116406,current_address_months_count,-0.70748055,keep_alive_session,-0.643078,payment_type_AC,-0.60117847
976805,0.03265632,LOW,device_os_windows,-1.5563519,payment_type_AC,-0.65854913,device_os_other,0.6271294,keep_alive_session,-0.5889993,payment_type_AB,0.37090063
971535,0.14505059,LOW,device_os_windows,0.9882939,email_is_free,-0.95229524,phone_home_valid,-0.8995212,payment_type_AC,-0.55677795,email_risk,0.4843689
826276,0.15167354,LOW,email_is_free,-1.1569831,device_os_windows,0.9203901,keep_alive_session,-0.8166211,email_risk,0.4982061,payment_type_AC,-0.4370612
860882,0.11659112,LOW,email_is_free,-1.1315048,device_os_windows,1.0692201,current_address_months_count,-1.0003515,email_risk,0.53716856,payment_type_AC,0.5189751
933229,0.16314802,LOW,device_os_windows,-1.3349341,email_is_free,-0.88271844,payment_type_AC,-0.5948948,device_os_other,0.55723184,email_risk,0.5081204
894916,0.05676961,LOW,device_os_windows,-1.4866077,email_is_free,-1.0630271,email_risk,0.5787152,device_os_other,0.5608392,payment_type_AC,-0.4454714
828786,0.49471435,MEDIUM,device_os_windows,-1.4141362,email_is_free,-1.0599197,payment_type_AC,0.59524643,email_risk,0.56254804,device_os_other,0.51135296
